booking_id,booking_date,customer_id,camper_id,pickup_date,rental_days,dropoff_date,pickup_location,dropoff_location,booking_channel,base_price,total_price,booking_status,addons,season
BK00195,2022-08-18,CUST00835,RV00592,2022-11-11,11,2022-11-22,LOC011,LOC043,Walk-in,187,2057,Completed,Child Seat,Summer
BK00196,2024-11-05,CUST03923,RV00160,2024-11-12,7,2024-11-19,LOC097,LOC012,Online,58,406,Completed,BBQ Kit,Winter
BK00197,2023-04-13,CUST02635,RV00362,2023-04-25,11,2023-05-06,LOC045,LOC017,App,95,1045,Completed,GPS,Winter
BK00198,2024-09-03,CUST21519,RV00684,2024-11-29,2,2024-12-01,LOC056,LOC046,App,154,308,Cancelled,Child Seat,Spring
BK00199,2023-03-09,CUST19537,RV00474,2023-05-09,4,2023-05-13,LOC034,LOC020,Partner,132,528,Completed,GPS,Winter
BK00200,2024-12-05,CUST36034,RV00760,2025-01-17,10,2025-01-27,LOC032,LOC007,Online,144,1440,Completed,GPS,Fall
BK00201,2024-01-17,CUST10850,RV00324,2024-03-06,10,2024-03-16,LOC002,LOC004,Online,105,1050,Completed,Bedding,Summer
BK00202,2023-10-02,CUST13723,RV00737,2023-11-11,7,2023-11-18,LOC081,LOC075,Walk-in,130,910,Completed,BBQ Kit,Spring
BK00203,2024-07-21,CUST22790,RV00004,2024-09-29,4,2024-10-03,LOC064,LOC098,Online,106,424,Completed,BBQ Kit,Spring
BK00204,2023-05-26,CUST31257,RV00828,2023-06-27,9,2023-07-06,LOC070,LOC045,Online,169,1521,Completed,Bike Rack,Summer
BK00205,2024-04-20,CUST21484,RV00847,2024-06-22,7,2024-06-29,LOC093,LOC057,Walk-in,165,1155,Completed,None,Summer
BK00206,2024-02-23,CUST04922,RV00518,2024-03-09,2,2024-03-11,LOC043,LOC085,Partner,187,374,Completed,None,Fall
BK00207,2023-05-12,CUST46876,RV00048,2023-08-04,7,2023-08-11,LOC075,LOC024,Online,181,1267,Completed,GPS,Summer
BK00208,2024-05-08,CUST08574,RV00768,2024-05-20,14,2024-06-03,LOC031,LOC055,Online,148,2072,Completed,Bedding,Fall
BK00209,2022-08-17,CUST38615,RV00921,2022-09-12,6,2022-09-18,LOC097,LOC063,Partner,177,1062,Completed,BBQ Kit,Summer
BK00210,2023-04-03,CUST42817,RV00525,2023-05-03,9,2023-05-12,LOC040,LOC042,App,57,513,Completed,None,Winter
BK00211,2024-03-10,CUST45927,RV00168,2024-04-09,14,2024-04-23,LOC051,LOC075,Partner,172,2408,Completed,Child Seat,Winter
BK00212,2023-12-29,CUST07755,RV00100,2024-03-15,3,2024-03-18,LOC033,LOC072,Online,82,246,Completed,Bedding,Fall
BK00213,2024-09-24,CUST07349,RV00113,2024-11-25,13,2024-12-08,LOC100,LOC018,Partner,156,2028,Completed,Bedding,Summer
BK00214,2024-03-31,CUST36846,RV00935,2024-05-13,8,2024-05-21,LOC069,LOC005,App,158,1264,Completed,Child Seat,Winter
BK00215,2023-12-17,CUST16984,RV00580,2024-01-08,7,2024-01-15,LOC066,LOC022,Online,77,539,Completed,Child Seat,Fall
BK00216,2024-09-22,CUST15899,RV00558,2024-10-09,2,2024-10-11,LOC089,LOC005,Online,57,114,Completed,None,Spring
BK00217,2023-07-14,CUST46867,RV00036,2023-08-06,13,2023-08-19,LOC002,LOC041,Partner,124,1612,Completed,Bedding,Fall
BK00218,2024-02-29,CUST05569,RV00660,2024-03-25,9,2024-04-03,LOC061,LOC096,App,142,1278,Completed,None,Fall
BK00219,2022-11-05,CUST02500,RV00545,2023-01-14,7,2023-01-21,LOC011,LOC069,Online,190,1330,Completed,None,Summer
BK00220,2023-01-08,CUST17057,RV00608,2023-02-14,14,2023-02-28,LOC007,LOC009,Walk-in,102,1428,Completed,Bedding,Fall
BK00221,2023-05-21,CUST21590,RV00439,2023-07-17,4,2023-07-21,LOC096,LOC029,Partner,120,480,Cancelled,Child Seat,Fall
BK00222,2024-03-10,CUST25377,RV00726,2024-06-03,6,2024-06-09,LOC001,LOC020,Online,150,900,Completed,Child Seat,Winter
BK00223,2024-01-20,CUST36584,RV00498,2024-03-30,8,2024-04-07,LOC057,LOC091,Partner,71,568,Completed,None,Fall
BK00224,2025-03-28,CUST23759,RV00901,2025-04-19,10,2025-04-29,LOC071,LOC027,App,118,1180,Completed,GPS,Fall
BK00225,2024-01-21,CUST32956,RV00857,2024-04-11,5,2024-04-16,LOC071,LOC086,Partner,111,555,Completed,None,Winter
BK00226,2023-02-12,CUST02432,RV00160,2023-04-28,13,2023-05-11,LOC014,LOC080,Walk-in,55,715,Completed,Child Seat,Winter
BK00227,2023-12-21,CUST35759,RV00396,2023-12-25,3,2023-12-28,LOC029,LOC005,App,89,267,Completed,None,Summer
BK00228,2024-03-28,CUST36239,RV00426,2024-05-25,4,2024-05-29,LOC043,LOC014,Walk-in,78,312,Completed,Child Seat,Spring
BK00229,2023-03-11,CUST13754,RV00470,2023-04-24,8,2023-05-02,LOC016,LOC089,Online,88,704,Completed,Bike Rack,Fall
BK00230,2024-09-17,CUST21352,RV00226,2024-11-30,9,2024-12-09,LOC001,LOC022,Online,85,765,Completed,Bedding,Summer
BK00231,2024-08-16,CUST39203,RV00233,2024-09-02,6,2024-09-08,LOC029,LOC055,Partner,166,996,Completed,Child Seat,Fall
BK00232,2022-07-20,CUST06334,RV00374,2022-08-07,4,2022-08-11,LOC034,LOC037,Online,110,440,Completed,GPS,Winter
BK00233,2025-02-15,CUST39865,RV00801,2025-04-09,2,2025-04-11,LOC097,LOC093,Walk-in,146,292,Completed,GPS,Summer
BK00234,2023-11-13,CUST25656,RV00788,2023-12-02,11,2023-12-13,LOC019,LOC098,Walk-in,61,671,Completed,Bike Rack,Fall
BK00235,2022-12-19,CUST12138,RV00954,2023-03-15,14,2023-03-29,LOC022,LOC013,App,174,2436,Completed,Bedding,Fall
BK00236,2022-06-08,CUST26918,RV00195,2022-08-08,2,2022-08-10,LOC088,LOC100,Online,133,266,Completed,GPS,Spring
BK00237,2023-10-08,CUST27647,RV00341,2023-12-04,12,2023-12-16,LOC075,LOC052,Online,187,2244,Completed,Bedding,Fall
BK00238,2024-08-22,CUST36001,RV00439,2024-11-09,3,2024-11-12,LOC009,LOC013,Partner,150,450,Completed,Bedding,Winter
BK00239,2022-08-09,CUST40253,RV00467,2022-09-22,6,2022-09-28,LOC077,LOC096,App,81,486,Completed,Child Seat,Winter
BK00240,2023-05-06,CUST07965,RV00337,2023-05-25,4,2023-05-29,LOC031,LOC076,Partner,84,336,Completed,Bedding,Fall
BK00241,2024-10-28,CUST13192,RV00180,2024-11-22,14,2024-12-06,LOC060,LOC015,App,161,2254,Completed,None,Summer
BK00242,2023-07-09,CUST16206,RV00250,2023-08-15,8,2023-08-23,LOC051,LOC032,Walk-in,139,1112,Completed,Child Seat,Fall
BK00243,2023-03-25,CUST19337,RV00006,2023-04-12,3,2023-04-15,LOC047,LOC038,Online,131,393,Completed,Child Seat,Fall
BK00244,2024-03-30,CUST17026,RV00081,2024-05-27,3,2024-05-30,LOC001,LOC027,Online,61,183,Completed,None,Summer
BK00245,2023-03-22,CUST32510,RV00734,2023-04-03,4,2023-04-07,LOC095,LOC070,Walk-in,104,416,Cancelled,BBQ Kit,Spring
BK00246,2023-08-15,CUST41899,RV00067,2023-09-16,14,2023-09-30,LOC032,LOC077,App,122,1708,Completed,Child Seat,Fall
BK00247,2023-10-04,CUST08207,RV00840,2023-10-30,13,2023-11-12,LOC082,LOC010,Partner,137,1781,Completed,BBQ Kit,Fall
BK00248,2024-08-24,CUST44581,RV00438,2024-09-19,2,2024-09-21,LOC050,LOC066,Online,165,330,Completed,BBQ Kit,Winter
BK00249,2022-11-27,CUST10430,RV00308,2023-01-13,3,2023-01-16,LOC027,LOC021,Online,170,510,Completed,Bike Rack,Spring
BK00250,2025-01-16,CUST47566,RV00366,2025-02-27,6,2025-03-05,LOC077,LOC076,Walk-in,101,606,Completed,BBQ Kit,Summer
BK00251,2023-09-10,CUST10632,RV00991,2023-12-08,4,2023-12-12,LOC050,LOC074,Partner,148,592,Completed,Bike Rack,Winter
BK00252,2024-11-24,CUST15478,RV00506,2025-01-14,12,2025-01-26,LOC045,LOC051,Walk-in,83,996,Completed,Bike Rack,Winter
BK00253,2022-06-24,CUST11034,RV00454,2022-08-04,11,2022-08-15,LOC052,LOC052,Online,146,1606,Completed,Bedding,Spring
BK00254,2024-03-12,CUST05318,RV00491,2024-05-29,7,2024-06-05,LOC061,LOC077,Partner,168,1176,Completed,Child Seat,Winter
BK00255,2024-03-24,CUST31857,RV00871,2024-05-28,3,2024-05-31,LOC038,LOC014,Online,111,333,Completed,GPS,Winter
BK00256,2024-06-30,CUST01166,RV00318,2024-08-30,9,2024-09-08,LOC090,LOC076,Partner,83,747,Completed,BBQ Kit,Summer
BK00257,2022-04-23,CUST09056,RV00209,2022-07-07,5,2022-07-12,LOC025,LOC058,Partner,172,860,Completed,GPS,Winter
BK00258,2023-01-23,CUST01559,RV00287,2023-02-27,4,2023-03-03,LOC072,LOC003,Partner,153,612,Cancelled,Bike Rack,Fall
BK00259,2024-12-27,CUST21174,RV00973,2025-03-22,6,2025-03-28,LOC096,LOC022,App,109,654,Completed,BBQ Kit,Fall
BK00260,2024-07-07,CUST25623,RV00665,2024-07-29,9,2024-08-07,LOC076,LOC036,App,122,1098,Completed,Child Seat,Fall
BK00261,2022-04-26,CUST11794,RV00563,2022-07-04,10,2022-07-14,LOC099,LOC070,Partner,121,1210,Completed,BBQ Kit,Fall
BK00262,2023-02-01,CUST34902,RV00556,2023-03-13,2,2023-03-15,LOC079,LOC006,Partner,60,120,Completed,Bike Rack,Fall
BK00263,2024-05-25,CUST30363,RV00624,2024-07-18,5,2024-07-23,LOC082,LOC087,App,123,615,Completed,Bike Rack,Summer
BK00264,2022-07-19,CUST45686,RV00769,2022-10-09,7,2022-10-16,LOC015,LOC004,Partner,109,763,Completed,None,Fall
BK00265,2023-08-13,CUST13165,RV00161,2023-09-19,7,2023-09-26,LOC002,LOC003,Walk-in,83,581,Cancelled,Child Seat,Fall
BK00266,2023-08-08,CUST20547,RV00105,2023-09-21,14,2023-10-05,LOC008,LOC093,Walk-in,52,728,Completed,None,Fall
BK00267,2022-07-15,CUST17002,RV00594,2022-08-13,10,2022-08-23,LOC072,LOC043,Partner,159,1590,Completed,BBQ Kit,Winter
BK00268,2023-01-23,CUST13784,RV00361,2023-04-15,2,2023-04-17,LOC081,LOC063,Partner,112,224,Completed,None,Winter
BK00269,2022-05-16,CUST34500,RV00033,2022-05-28,14,2022-06-11,LOC050,LOC007,Online,103,1442,Completed,Child Seat,Fall
BK00270,2024-08-29,CUST47735,RV00371,2024-09-19,6,2024-09-25,LOC020,LOC074,Online,68,408,Completed,Bedding,Summer
BK00271,2024-11-13,CUST19577,RV00613,2024-12-23,11,2025-01-03,LOC068,LOC057,Partner,139,1529,Completed,Bedding,Winter
BK00272,2023-02-22,CUST16868,RV00869,2023-03-24,2,2023-03-26,LOC083,LOC047,App,83,166,Completed,GPS,Spring
BK00273,2024-08-24,CUST36969,RV00607,2024-10-27,7,2024-11-03,LOC070,LOC031,Partner,108,756,Completed,Bedding,Winter
BK00274,2024-08-27,CUST43988,RV00279,2024-10-07,10,2024-10-17,LOC082,LOC046,Partner,162,1620,Completed,BBQ Kit,Summer
BK00275,2024-12-04,CUST08907,RV00280,2025-02-21,5,2025-02-26,LOC049,LOC080,App,116,580,Completed,Child Seat,Fall
BK00276,2022-05-28,CUST40755,RV00368,2022-07-14,11,2022-07-25,LOC085,LOC058,Walk-in,107,1177,Completed,BBQ Kit,Spring
BK00277,2023-02-03,CUST25416,RV00344,2023-02-07,11,2023-02-18,LOC091,LOC083,Walk-in,153,1683,Completed,BBQ Kit,Fall
BK00278,2022-08-26,CUST10628,RV00550,2022-09-23,10,2022-10-03,LOC012,LOC025,App,174,1740,Completed,None,Winter
BK00279,2023-08-19,CUST01809,RV00732,2023-10-06,4,2023-10-10,LOC005,LOC001,Partner,133,532,Completed,BBQ Kit,Spring
BK00280,2024-03-24,CUST39142,RV00032,2024-05-20,12,2024-06-01,LOC015,LOC021,Partner,119,1428,Completed,None,Fall
BK00281,2022-12-25,CUST03520,RV00469,2023-01-10,8,2023-01-18,LOC083,LOC059,Partner,123,984,Completed,GPS,Summer
BK00282,2024-07-20,CUST08629,RV00026,2024-08-01,6,2024-08-07,LOC067,LOC023,Partner,160,960,Cancelled,GPS,Summer
BK00283,2024-06-16,CUST14242,RV00369,2024-08-10,11,2024-08-21,LOC035,LOC022,App,66,726,Completed,Bedding,Spring
BK00284,2023-12-05,CUST28755,RV00794,2024-01-10,2,2024-01-12,LOC071,LOC034,Partner,132,264,Completed,None,Fall
BK00285,2022-12-18,CUST25363,RV00737,2023-01-02,8,2023-01-10,LOC078,LOC082,Online,135,1080,Completed,Bike Rack,Winter
BK00286,2024-10-13,CUST44858,RV00476,2024-11-01,9,2024-11-10,LOC091,LOC081,App,118,1062,Completed,BBQ Kit,Winter
BK00287,2023-01-15,CUST14293,RV00115,2023-02-02,7,2023-02-09,LOC015,LOC046,Partner,69,483,Completed,None,Spring
BK00288,2024-07-13,CUST08424,RV00243,2024-09-26,2,2024-09-28,LOC054,LOC077,App,60,120,Completed,None,Summer
BK00289,2024-04-24,CUST46328,RV00570,2024-05-22,10,2024-06-01,LOC078,LOC073,Walk-in,103,1030,Completed,BBQ Kit,Summer
BK00290,2023-04-20,CUST01733,RV00296,2023-06-15,8,2023-06-23,LOC033,LOC089,Online,66,528,Completed,None,Winter
BK00291,2024-10-02,CUST45378,RV00977,2024-10-25,7,2024-11-01,LOC094,LOC024,Online,166,1162,Completed,Bedding,Summer
BK00292,2022-12-16,CUST34597,RV00009,2023-03-05,5,2023-03-10,LOC062,LOC083,Online,179,895,Completed,Bike Rack,Fall
BK00293,2023-07-27,CUST04318,RV00100,2023-08-07,4,2023-08-11,LOC024,LOC036,Partner,115,460,Completed,BBQ Kit,Fall
BK00294,2023-02-10,CUST41507,RV00950,2023-03-25,5,2023-03-30,LOC008,LOC077,Partner,106,530,Completed,Bike Rack,Fall
BK00295,2023-03-01,CUST36537,RV00191,2023-05-25,2,2023-05-27,LOC074,LOC076,Partner,121,242,Completed,GPS,Winter
BK00296,2022-04-20,CUST09619,RV00493,2022-06-04,10,2022-06-14,LOC098,LOC060,Online,183,1830,Completed,Bedding,Spring
BK00297,2024-11-09,CUST39590,RV00560,2024-12-18,3,2024-12-21,LOC026,LOC092,App,171,513,Completed,Bike Rack,Winter
BK00298,2024-09-21,CUST23551,RV00932,2024-12-09,3,2024-12-12,LOC077,LOC065,Online,148,444,Completed,Bedding,Summer
BK00299,2024-09-17,CUST47197,RV00629,2024-12-07,4,2024-12-11,LOC050,LOC033,Online,199,796,Completed,BBQ Kit,Winter
BK00300,2025-01-03,CUST01121,RV00196,2025-04-02,14,2025-04-16,LOC099,LOC078,Walk-in,158,2212,Completed,None,Fall
BK00301,2023-10-11,CUST24938,RV00335,2023-11-04,2,2023-11-06,LOC068,LOC084,Online,87,174,Completed,BBQ Kit,Summer
BK00302,2024-03-08,CUST44973,RV00371,2024-04-22,11,2024-05-03,LOC095,LOC010,Online,168,1848,Completed,BBQ Kit,Spring
BK00303,2023-02-08,CUST23576,RV00441,2023-03-16,4,2023-03-20,LOC070,LOC061,App,186,744,Completed,Bike Rack,Summer
BK00304,2023-09-09,CUST25532,RV00676,2023-09-13,5,2023-09-18,LOC036,LOC036,App,177,885,Completed,Child Seat,Spring
BK00305,2023-09-28,CUST39871,RV00860,2023-12-02,10,2023-12-12,LOC007,LOC067,Online,87,870,Cancelled,BBQ Kit,Fall
BK00306,2023-03-09,CUST22035,RV00287,2023-05-04,6,2023-05-10,LOC005,LOC069,Online,125,750,Completed,None,Spring
BK00307,2022-04-20,CUST47298,RV00620,2022-05-01,12,2022-05-13,LOC098,LOC042,App,69,828,Completed,Bedding,Summer
BK00308,2024-09-04,CUST13136,RV00923,2024-11-28,7,2024-12-05,LOC097,LOC100,Walk-in,165,1155,Completed,BBQ Kit,Winter
BK00309,2024-04-15,CUST34660,RV00801,2024-05-10,14,2024-05-24,LOC012,LOC007,Partner,190,2660,Completed,GPS,Winter
BK00310,2024-10-20,CUST12343,RV00858,2024-12-09,2,2024-12-11,LOC089,LOC021,Online,176,352,Completed,GPS,Winter
BK00311,2024-02-28,CUST00489,RV00241,2024-04-20,4,2024-04-24,LOC099,LOC060,Online,113,452,Completed,Child Seat,Summer
BK00312,2022-10-22,CUST36220,RV00999,2022-10-28,8,2022-11-05,LOC053,LOC002,Walk-in,65,520,Completed,GPS,Winter
BK00313,2023-01-05,CUST24691,RV00189,2023-02-20,8,2023-02-28,LOC045,LOC029,Partner,113,904,Completed,GPS,Fall
BK00314,2023-01-21,CUST03007,RV00992,2023-04-01,11,2023-04-12,LOC033,LOC097,App,124,1364,Cancelled,GPS,Summer
BK00315,2023-09-07,CUST34999,RV00451,2023-12-02,14,2023-12-16,LOC009,LOC032,App,57,798,Completed,Bedding,Spring
BK00316,2023-06-08,CUST38264,RV00115,2023-06-23,13,2023-07-06,LOC043,LOC068,App,137,1781,Completed,None,Summer
BK00317,2023-06-19,CUST47920,RV00274,2023-08-19,13,2023-09-01,LOC036,LOC012,Online,186,2418,Completed,Child Seat,Spring
BK00318,2023-08-24,CUST27300,RV00047,2023-09-26,14,2023-10-10,LOC037,LOC080,Partner,157,2198,Completed,None,Winter
BK00319,2023-10-20,CUST36629,RV00240,2024-01-09,2,2024-01-11,LOC039,LOC031,App,104,208,Completed,Bike Rack,Summer
BK00320,2025-02-10,CUST19677,RV00689,2025-02-22,10,2025-03-04,LOC092,LOC046,Walk-in,113,1130,Completed,Child Seat,Spring
BK00321,2023-05-02,CUST38822,RV00305,2023-06-02,2,2023-06-04,LOC024,LOC010,Walk-in,166,332,Completed,None,Winter
BK00322,2023-09-26,CUST25405,RV00917,2023-10-30,8,2023-11-07,LOC023,LOC045,Partner,109,872,Cancelled,None,Summer
BK00323,2025-03-15,CUST19672,RV00662,2025-04-16,13,2025-04-29,LOC067,LOC075,Partner,138,1794,Completed,Bike Rack,Fall
BK00324,2022-04-01,CUST01986,RV00983,2022-04-24,13,2022-05-07,LOC008,LOC001,Walk-in,152,1976,Completed,Bedding,Winter
BK00325,2023-06-19,CUST15981,RV00955,2023-08-27,3,2023-08-30,LOC048,LOC017,Partner,62,186,Completed,None,Spring
BK00326,2024-04-15,CUST11335,RV00572,2024-05-25,10,2024-06-04,LOC024,LOC073,Online,97,970,Completed,Child Seat,Winter
BK00327,2022-11-28,CUST25617,RV00739,2023-02-02,13,2023-02-15,LOC006,LOC071,App,149,1937,Completed,Bedding,Fall
BK00328,2023-12-10,CUST18505,RV00066,2024-01-10,13,2024-01-23,LOC007,LOC065,Online,185,2405,Completed,Bedding,Winter
BK00329,2023-03-27,CUST18836,RV00004,2023-04-08,10,2023-04-18,LOC020,LOC074,App,165,1650,Completed,None,Summer
BK00330,2024-07-21,CUST31073,RV00925,2024-09-01,10,2024-09-11,LOC055,LOC055,Online,132,1320,Completed,Bedding,Spring
BK00331,2024-04-02,CUST44268,RV00904,2024-04-22,5,2024-04-27,LOC052,LOC096,Partner,128,640,Cancelled,Child Seat,Fall
BK00332,2023-09-01,CUST08426,RV00333,2023-09-15,7,2023-09-22,LOC060,LOC023,Walk-in,142,994,Completed,Bike Rack,Summer
BK00333,2023-07-12,CUST33264,RV00448,2023-09-25,14,2023-10-09,LOC091,LOC069,Partner,146,2044,Completed,BBQ Kit,Summer
BK00334,2022-03-12,CUST43809,RV00480,2022-05-11,13,2022-05-24,LOC033,LOC076,Online,134,1742,Completed,GPS,Fall
BK00335,2025-01-24,CUST32367,RV00394,2025-01-26,3,2025-01-29,LOC002,LOC081,App,153,459,Completed,None,Winter
BK00336,2024-09-18,CUST36705,RV00318,2024-10-19,4,2024-10-23,LOC025,LOC085,Partner,187,748,Completed,Child Seat,Summer
BK00337,2024-02-18,CUST37685,RV00374,2024-04-13,7,2024-04-20,LOC067,LOC087,App,162,1134,Completed,None,Spring
BK00338,2024-05-22,CUST15695,RV00851,2024-06-26,2,2024-06-28,LOC010,LOC029,Walk-in,68,136,Completed,GPS,Fall
BK00339,2024-06-09,CUST42593,RV00782,2024-07-06,8,2024-07-14,LOC036,LOC098,App,52,416,Completed,Bike Rack,Winter
BK00340,2024-04-03,CUST16226,RV00953,2024-04-08,3,2024-04-11,LOC078,LOC091,App,119,357,Completed,Bedding,Spring
BK00341,2023-08-25,CUST09939,RV00417,2023-11-08,9,2023-11-17,LOC034,LOC067,Online,190,1710,Completed,Bedding,Fall
BK00342,2024-03-05,CUST37337,RV00282,2024-04-25,6,2024-05-01,LOC030,LOC014,Online,165,990,Completed,GPS,Fall
BK00343,2024-09-21,CUST02754,RV00466,2024-10-07,8,2024-10-15,LOC094,LOC087,Walk-in,133,1064,Completed,BBQ Kit,Spring
BK00344,2023-12-21,CUST02032,RV00674,2024-01-30,9,2024-02-08,LOC012,LOC083,Walk-in,129,1161,Completed,GPS,Winter
BK00345,2022-04-01,CUST32114,RV00787,2022-06-28,4,2022-07-02,LOC010,LOC090,App,153,612,Completed,BBQ Kit,Spring
BK00346,2024-06-29,CUST48441,RV00090,2024-09-05,7,2024-09-12,LOC058,LOC084,App,89,623,Completed,Child Seat,Fall
BK00347,2023-06-20,CUST38856,RV00391,2023-09-04,13,2023-09-17,LOC074,LOC073,Online,108,1404,Completed,Bike Rack,Spring
BK00348,2024-10-08,CUST39381,RV00173,2024-12-29,10,2025-01-08,LOC042,LOC011,Online,197,1970,Completed,GPS,Spring
BK00349,2023-12-17,CUST06786,RV00935,2024-03-04,5,2024-03-09,LOC066,LOC069,Walk-in,78,390,Completed,Child Seat,Spring
BK00350,2024-04-12,CUST11596,RV00752,2024-07-02,11,2024-07-13,LOC045,LOC078,App,97,1067,Completed,Bedding,Fall
BK00351,2024-02-21,CUST28427,RV00745,2024-04-05,8,2024-04-13,LOC087,LOC040,App,63,504,Completed,Bedding,Summer
BK00352,2023-01-16,CUST38586,RV00997,2023-02-26,2,2023-02-28,LOC073,LOC088,Online,143,286,Completed,BBQ Kit,Summer
BK00353,2024-07-05,CUST44494,RV00391,2024-07-21,13,2024-08-03,LOC026,LOC096,Online,161,2093,Completed,GPS,Winter
BK00354,2023-09-09,CUST05163,RV00094,2023-10-21,8,2023-10-29,LOC034,LOC086,Walk-in,174,1392,Completed,None,Spring
BK00355,2024-07-02,CUST39802,RV00123,2024-07-22,10,2024-08-01,LOC018,LOC049,Online,64,640,Cancelled,GPS,Summer
BK00356,2023-01-07,CUST24168,RV00076,2023-03-10,11,2023-03-21,LOC018,LOC036,Walk-in,132,1452,Completed,Bike Rack,Fall
BK00357,2022-08-08,CUST30123,RV00567,2022-09-05,9,2022-09-14,LOC025,LOC010,App,147,1323,Completed,Bedding,Fall
BK00358,2024-05-17,CUST34549,RV00661,2024-07-16,5,2024-07-21,LOC067,LOC059,Partner,97,485,Completed,Bedding,Fall
BK00359,2024-07-03,CUST42937,RV00343,2024-08-13,4,2024-08-17,LOC080,LOC092,App,51,204,Completed,Bike Rack,Spring
BK00360,2022-12-31,CUST17531,RV00351,2023-01-01,8,2023-01-09,LOC016,LOC005,App,98,784,Completed,BBQ Kit,Summer
BK00361,2024-11-10,CUST41549,RV00807,2024-11-26,14,2024-12-10,LOC029,LOC005,Online,194,2716,Cancelled,BBQ Kit,Winter
BK00362,2024-10-18,CUST29861,RV00518,2024-10-22,13,2024-11-04,LOC044,LOC099,Walk-in,161,2093,Completed,None,Winter
BK00363,2022-07-20,CUST30809,RV00307,2022-09-12,2,2022-09-14,LOC062,LOC071,App,137,274,Completed,BBQ Kit,Fall
BK00364,2022-03-26,CUST34479,RV00909,2022-04-24,9,2022-05-03,LOC051,LOC043,Partner,140,1260,Completed,None,Summer
BK00365,2024-08-18,CUST21537,RV00052,2024-10-29,13,2024-11-11,LOC016,LOC048,Partner,82,1066,Completed,Bike Rack,Summer
BK00366,2023-11-26,CUST18859,RV00785,2024-01-31,2,2024-02-02,LOC087,LOC097,App,108,216,Completed,Child Seat,Fall
BK00367,2023-01-26,CUST07990,RV00270,2023-02-19,8,2023-02-27,LOC051,LOC021,Online,134,1072,Completed,Child Seat,Summer
BK00368,2023-04-24,CUST47931,RV00794,2023-06-04,7,2023-06-11,LOC041,LOC073,App,100,700,Completed,Bedding,Summer
BK00369,2023-11-22,CUST42143,RV00356,2024-01-24,11,2024-02-04,LOC035,LOC055,App,181,1991,Completed,BBQ Kit,Winter
BK00370,2022-08-14,CUST29546,RV00434,2022-10-09,9,2022-10-18,LOC043,LOC100,App,175,1575,Completed,Child Seat,Winter
BK00371,2023-02-02,CUST48911,RV00960,2023-02-16,7,2023-02-23,LOC082,LOC045,Walk-in,99,693,Completed,Bedding,Fall
BK00372,2024-01-27,CUST08094,RV00252,2024-03-20,6,2024-03-26,LOC039,LOC005,Walk-in,83,498,Completed,BBQ Kit,Winter
BK00373,2023-04-29,CUST20137,RV00974,2023-06-12,10,2023-06-22,LOC088,LOC006,Partner,90,900,Completed,Child Seat,Spring
BK00374,2024-05-23,CUST32761,RV00570,2024-07-05,5,2024-07-10,LOC014,LOC096,Online,103,515,Completed,Child Seat,Summer
BK00375,2025-04-05,CUST40910,RV00569,2025-04-06,8,2025-04-14,LOC030,LOC042,Walk-in,193,1544,Completed,BBQ Kit,Winter
BK00376,2023-10-11,CUST06886,RV00405,2023-10-22,7,2023-10-29,LOC016,LOC062,App,79,553,Completed,BBQ Kit,Winter
BK00377,2024-11-03,CUST08044,RV00201,2024-11-23,11,2024-12-04,LOC080,LOC089,Online,97,1067,Cancelled,Bike Rack,Winter
BK00378,2023-08-16,CUST49957,RV00025,2023-11-03,7,2023-11-10,LOC089,LOC002,Walk-in,50,350,Completed,None,Spring
BK00379,2024-11-01,CUST02790,RV00471,2024-11-22,12,2024-12-04,LOC035,LOC089,App,128,1536,Completed,Bedding,Spring
BK00380,2022-05-28,CUST49756,RV00444,2022-08-23,13,2022-09-05,LOC003,LOC032,App,166,2158,Completed,GPS,Spring
BK00381,2023-10-05,CUST29525,RV00590,2023-12-17,6,2023-12-23,LOC002,LOC001,Partner,160,960,Completed,Child Seat,Winter
BK00382,2025-02-23,CUST47747,RV00940,2025-03-15,3,2025-03-18,LOC045,LOC005,Walk-in,194,582,Completed,None,Fall
BK00383,2022-10-06,CUST07517,RV00828,2022-10-23,5,2022-10-28,LOC009,LOC084,Partner,100,500,Completed,GPS,Winter
BK00384,2023-10-29,CUST03819,RV00590,2023-12-31,2,2024-01-02,LOC091,LOC053,Walk-in,103,206,Completed,Bike Rack,Winter
BK00385,2022-05-18,CUST02719,RV00205,2022-08-05,10,2022-08-15,LOC049,LOC049,Walk-in,146,1460,Completed,Bike Rack,Summer
BK00386,2022-04-16,CUST13936,RV00201,2022-04-21,10,2022-05-01,LOC020,LOC047,App,52,520,Completed,BBQ Kit,Spring
BK00387,2025-02-01,CUST33792,RV00224,2025-03-19,9,2025-03-28,LOC045,LOC051,Walk-in,146,1314,Completed,None,Winter
BK00388,2023-09-30,CUST20197,RV00044,2023-11-21,5,2023-11-26,LOC096,LOC004,Walk-in,51,255,Completed,BBQ Kit,Summer
BK00389,2024-01-22,CUST21095,RV00889,2024-04-11,6,2024-04-17,LOC049,LOC053,Walk-in,174,1044,Completed,Child Seat,Summer
BK00390,2024-05-29,CUST07793,RV00409,2024-07-04,2,2024-07-06,LOC064,LOC028,App,119,238,Completed,BBQ Kit,Fall
BK00391,2022-10-04,CUST13318,RV00208,2022-11-22,5,2022-11-27,LOC014,LOC088,Online,89,445,Completed,Bike Rack,Fall
